Number of sequences in alignment file:	3630
Neff:	443.49035766802706
Alignment sequence length:	329
|Train : Update 113000. Negative ELBO : 231.311, BCE: 228.386, KLD_latent: 0.383, KLD_decoder_params_norm: 2.542, Time: 4098.45 |
|Train : Update 114000. Negative ELBO : 231.285, BCE: 228.404, KLD_latent: 0.372, KLD_decoder_params_norm: 2.509, Time: 4135.08 |
|Train : Update 115000. Negative ELBO : 231.358, BCE: 228.489, KLD_latent: 0.367, KLD_decoder_params_norm: 2.502, Time: 4171.86 |
|Train : Update 116000. Negative ELBO : 231.351, BCE: 228.423, KLD_latent: 0.417, KLD_decoder_params_norm: 2.510, Time: 4208.08 |
|Train : Update 117000. Negative ELBO : 231.209, BCE: 228.338, KLD_latent: 0.378, KLD_decoder_params_norm: 2.493, Time: 4244.74 |
|Train : Update 118000. Negative ELBO : 231.674, BCE: 228.800, KLD_latent: 0.372, KLD_decoder_params_norm: 2.502, Time: 4281.54 |
|Train : Update 119000. Negative ELBO : 231.265, BCE: 228.404, KLD_latent: 0.375, KLD_decoder_params_norm: 2.486, Time: 4318.42 |
|Train : Update 120000. Negative ELBO : 231.517, BCE: 228.621, KLD_latent: 0.410, KLD_decoder_params_norm: 2.487, Time: 4355.04 |
|Train : Update 121000. Negative ELBO : 231.476, BCE: 228.634, KLD_latent: 0.372, KLD_decoder_params_norm: 2.470, Time: 4391.72 |
|Train : Update 122000. Negative ELBO : 231.122, BCE: 228.320, KLD_latent: 0.359, KLD_decoder_params_norm: 2.444, Time: 4428.40 |
|Train : Update 123000. Negative ELBO : 231.325, BCE: 228.512, KLD_latent: 0.369, KLD_decoder_params_norm: 2.444, Time: 4465.08 |
|Train : Update 124000. Negative ELBO : 231.120, BCE: 228.317, KLD_latent: 0.352, KLD_decoder_params_norm: 2.451, Time: 4501.82 |
|Train : Update 125000. Negative ELBO : 231.234, BCE: 228.448, KLD_latent: 0.354, KLD_decoder_params_norm: 2.432, Time: 4534.46 |
|Train : Update 126000. Negative ELBO : 231.151, BCE: 228.351, KLD_latent: 0.350, KLD_decoder_params_norm: 2.451, Time: 4569.30 |
|Train : Update 127000. Negative ELBO : 231.222, BCE: 228.484, KLD_latent: 0.335, KLD_decoder_params_norm: 2.403, Time: 4606.39 |
|Train : Update 128000. Negative ELBO : 231.626, BCE: 228.865, KLD_latent: 0.359, KLD_decoder_params_norm: 2.402, Time: 4643.14 |
|Train : Update 129000. Negative ELBO : 231.367, BCE: 228.586, KLD_latent: 0.351, KLD_decoder_params_norm: 2.430, Time: 4680.35 |
|Train : Update 130000. Negative ELBO : 231.172, BCE: 228.415, KLD_latent: 0.355, KLD_decoder_params_norm: 2.402, Time: 4718.26 |
